,in_top_1,in_top_2,in_top_3,n_annotations,excluded_system,repetition_nb
0,0.18181818181818182,0.6060606060606061,0.696969696969697,10,LIFE_old,9
0,0.24242424242424243,0.5454545454545454,0.7272727272727273,10,LIFE_old,10
0,0.21212121212121213,0.5151515151515151,0.6666666666666666,10,LIFE_old,11
0,0.21212121212121213,0.5454545454545454,0.6363636363636364,10,LIFE_old,12
0,0.15151515151515152,0.45454545454545453,0.5757575757575758,10,LIFE_old,13
0,0.21212121212121213,0.48484848484848486,0.6363636363636364,10,LIFE_old,14
0,0.12121212121212122,0.6060606060606061,0.696969696969697,10,LIFE_old,15
0,0.2727272727272727,0.7272727272727273,0.7878787878787878,10,LIFE_old,16
0,0.09090909090909091,0.48484848484848486,0.6060606060606061,10,LIFE_old,17
0,0.21212121212121213,0.48484848484848486,0.696969696969697,10,LIFE_old,18
0,0.21212121212121213,0.5757575757575758,0.696969696969697,10,LIFE_old,19
0,0.15151515151515152,0.45454545454545453,0.48484848484848486,10,LIFE_old,20
0,0.24242424242424243,0.48484848484848486,0.6363636363636364,10,LIFE_old,21
0,0.15151515151515152,0.45454545454545453,0.5757575757575758,10,LIFE_old,22
0,0.12121212121212122,0.3939393939393939,0.5151515151515151,10,LIFE_old,23
0,0.12121212121212122,0.3939393939393939,0.5151515151515151,10,LIFE_old,24
0,0.21212121212121213,0.6060606060606061,0.6666666666666666,10,LIFE_old,25
0,0.18181818181818182,0.3939393939393939,0.5454545454545454,10,LIFE_old,26
0,0.21212121212121213,0.5151515151515151,0.7272727272727273,10,LIFE_old,27
0,0.15151515151515152,0.45454545454545453,0.6060606060606061,10,LIFE_old,28
0,0.12121212121212122,0.5757575757575758,0.696969696969697,10,LIFE_old,29
0,0.18181818181818182,0.48484848484848486,0.6666666666666666,10,LIFE_old,30
0,0.18181818181818182,0.5151515151515151,0.6666666666666666,10,LIFE_old,31
0,0.12121212121212122,0.5151515151515151,0.6060606060606061,10,LIFE_old,32
0,0.21212121212121213,0.5454545454545454,0.6060606060606061,10,LIFE_old,33
0,0.18181818181818182,0.5151515151515151,0.6060606060606061,10,LIFE_old,34
0,0.12121212121212122,0.3939393939393939,0.6060606060606061,10,LIFE_old,35
0,0.24242424242424243,0.5757575757575758,0.6666666666666666,10,LIFE_old,36
0,0.21212121212121213,0.5151515151515151,0.5454545454545454,10,LIFE_old,37
0,0.12121212121212122,0.48484848484848486,0.6060606060606061,10,LIFE_old,38
0,0.24242424242424243,0.42424242424242425,0.5151515151515151,10,LIFE_old,39
0,0.18181818181818182,0.48484848484848486,0.6060606060606061,10,LIFE_old,40
0,0.15151515151515152,0.45454545454545453,0.6363636363636364,10,LIFE_old,41
0,0.24242424242424243,0.5757575757575758,0.7575757575757576,10,LIFE_old,42
0,0.12121212121212122,0.36363636363636365,0.5151515151515151,10,LIFE_old,43
0,0.18181818181818182,0.5151515151515151,0.7575757575757576,10,LIFE_old,44
0,0.15151515151515152,0.42424242424242425,0.6060606060606061,10,LIFE_old,45
0,0.21212121212121213,0.6060606060606061,0.7272727272727273,10,LIFE_old,46
0,0.09090909090909091,0.3939393939393939,0.48484848484848486,10,LIFE_old,47
0,0.15151515151515152,0.5151515151515151,0.6060606060606061,10,LIFE_old,48
0,0.12121212121212122,0.5454545454545454,0.6363636363636364,10,LIFE_old,49
0,0.18181818181818182,0.48484848484848486,0.5757575757575758,10,LIFE_old,50
0,0.12121212121212122,0.3939393939393939,0.5757575757575758,10,LIFE_old,51
0,0.12121212121212122,0.48484848484848486,0.5757575757575758,10,LIFE_old,52
0,0.12121212121212122,0.36363636363636365,0.5151515151515151,10,LIFE_old,53
0,0.21212121212121213,0.5757575757575758,0.696969696969697,10,LIFE_old,54
0,0.12121212121212122,0.3939393939393939,0.5454545454545454,10,LIFE_old,55
0,0.12121212121212122,0.3939393939393939,0.48484848484848486,10,LIFE_old,56
0,0.06060606060606061,0.45454545454545453,0.5757575757575758,10,LIFE_old,57
0,0.12121212121212122,0.45454545454545453,0.5454545454545454,10,LIFE_old,58
0,0.21212121212121213,0.48484848484848486,0.5454545454545454,10,LIFE_old,59
0,0.15151515151515152,0.42424242424242425,0.6060606060606061,10,LIFE_old,60
0,0.15151515151515152,0.48484848484848486,0.5757575757575758,10,LIFE_old,61
0,0.12121212121212122,0.36363636363636365,0.5151515151515151,10,LIFE_old,62
0,0.15151515151515152,0.3939393939393939,0.5757575757575758,10,LIFE_old,63
0,0.24242424242424243,0.5454545454545454,0.6363636363636364,10,LIFE_old,64
0,0.18181818181818182,0.5151515151515151,0.6060606060606061,10,LIFE_old,65
0,0.24242424242424243,0.5757575757575758,0.7272727272727273,10,LIFE_old,66
0,0.15151515151515152,0.42424242424242425,0.6060606060606061,10,LIFE_old,67
0,0.21212121212121213,0.45454545454545453,0.696969696969697,10,LIFE_old,68
0,0.30303030303030304,0.6060606060606061,0.7878787878787878,10,LIFE_old,69
0,0.15151515151515152,0.5151515151515151,0.6060606060606061,10,LIFE_old,70
0,0.12121212121212122,0.3939393939393939,0.6060606060606061,10,LIFE_old,71
0,0.09090909090909091,0.3939393939393939,0.5454545454545454,10,LIFE_old,72
0,0.18181818181818182,0.6060606060606061,0.7575757575757576,10,LIFE_old,73
0,0.09090909090909091,0.3939393939393939,0.5454545454545454,10,LIFE_old,74
0,0.15151515151515152,0.48484848484848486,0.48484848484848486,10,LIFE_old,75
0,0.15151515151515152,0.45454545454545453,0.5454545454545454,10,LIFE_old,76
0,0.12121212121212122,0.36363636363636365,0.5757575757575758,10,LIFE_old,77
0,0.21212121212121213,0.45454545454545453,0.6363636363636364,10,LIFE_old,78
0,0.21212121212121213,0.5151515151515151,0.6060606060606061,10,LIFE_old,79
0,0.24242424242424243,0.5454545454545454,0.6666666666666666,10,LIFE_old,80
0,0.21212121212121213,0.5151515151515151,0.6363636363636364,10,LIFE_old,81
0,0.18181818181818182,0.48484848484848486,0.6363636363636364,10,LIFE_old,82
0,0.18181818181818182,0.48484848484848486,0.5757575757575758,10,LIFE_old,83
0,0.15151515151515152,0.48484848484848486,0.6666666666666666,10,LIFE_old,84
0,0.21212121212121213,0.48484848484848486,0.6666666666666666,10,LIFE_old,85
0,0.24242424242424243,0.48484848484848486,0.6060606060606061,10,LIFE_old,86
0,0.15151515151515152,0.42424242424242425,0.5757575757575758,10,LIFE_old,87
0,0.12121212121212122,0.5151515151515151,0.6060606060606061,10,LIFE_old,88
0,0.24242424242424243,0.6060606060606061,0.696969696969697,10,LIFE_old,89
0,0.15151515151515152,0.45454545454545453,0.5757575757575758,10,LIFE_old,90
0,0.15151515151515152,0.42424242424242425,0.6060606060606061,10,LIFE_old,91
0,0.24242424242424243,0.6666666666666666,0.7878787878787878,10,LIFE_old,92
0,0.21212121212121213,0.48484848484848486,0.6363636363636364,10,LIFE_old,93
0,0.12121212121212122,0.48484848484848486,0.6060606060606061,10,LIFE_old,94
0,0.15151515151515152,0.48484848484848486,0.6060606060606061,10,LIFE_old,95
0,0.18181818181818182,0.5151515151515151,0.696969696969697,10,LIFE_old,96
0,0.12121212121212122,0.3939393939393939,0.6060606060606061,10,LIFE_old,97
0,0.15151515151515152,0.45454545454545453,0.48484848484848486,10,LIFE_old,98
0,0.18181818181818182,0.48484848484848486,0.6363636363636364,10,LIFE_old,99
0,0.12121212121212122,0.36363636363636365,0.5757575757575758,10,LIFE_old,100
0,0.12121212121212122,0.3939393939393939,0.5757575757575758,10,LIFE_old,101
0,0.18181818181818182,0.5454545454545454,0.696969696969697,10,LIFE_old,102
0,0.12121212121212122,0.45454545454545453,0.5757575757575758,10,LIFE_old,103
0,0.21212121212121213,0.5757575757575758,0.7272727272727273,10,LIFE_old,104
0,0.12121212121212122,0.5151515151515151,0.6666666666666666,10,LIFE_old,105
0,0.21212121212121213,0.48484848484848486,0.5757575757575758,10,LIFE_old,106
0,0.24242424242424243,0.5757575757575758,0.7878787878787878,10,LIFE_old,107
0,0.15151515151515152,0.48484848484848486,0.6060606060606061,10,LIFE_old,108
0,0.24242424242424243,0.5757575757575758,0.6666666666666666,10,LIFE_old,109
0,0.2727272727272727,0.6363636363636364,0.7272727272727273,10,LIFE_old,110
0,0.09090909090909091,0.3939393939393939,0.5454545454545454,10,LIFE_old,111
0,0.18181818181818182,0.5151515151515151,0.6060606060606061,10,LIFE_old,112
0,0.18181818181818182,0.36363636363636365,0.5454545454545454,10,LIFE_old,113
0,0.12121212121212122,0.42424242424242425,0.5757575757575758,10,LIFE_old,114
0,0.15151515151515152,0.5151515151515151,0.6060606060606061,10,LIFE_old,115
0,0.24242424242424243,0.42424242424242425,0.48484848484848486,10,LIFE_old,116
0,0.30303030303030304,0.5151515151515151,0.6666666666666666,10,LIFE_old,117
0,0.21212121212121213,0.5454545454545454,0.696969696969697,10,LIFE_old,118
0,0.18181818181818182,0.5454545454545454,0.6666666666666666,10,LIFE_old,119
0,0.12121212121212122,0.5151515151515151,0.6363636363636364,10,LIFE_old,120
0,0.2727272727272727,0.6060606060606061,0.7272727272727273,10,LIFE_old,121
0,0.21212121212121213,0.5454545454545454,0.6363636363636364,10,LIFE_old,122
0,0.2727272727272727,0.5151515151515151,0.6666666666666666,10,LIFE_old,123
0,0.18181818181818182,0.5151515151515151,0.6060606060606061,10,LIFE_old,124
0,0.12121212121212122,0.5151515151515151,0.6666666666666666,10,LIFE_old,125
0,0.21212121212121213,0.5454545454545454,0.696969696969697,10,LIFE_old,126
0,0.24242424242424243,0.6363636363636364,0.696969696969697,10,LIFE_old,127
0,0.15151515151515152,0.45454545454545453,0.5757575757575758,10,LIFE_old,128
0,0.18181818181818182,0.3939393939393939,0.6363636363636364,10,LIFE_old,129
0,0.12121212121212122,0.45454545454545453,0.696969696969697,10,LIFE_old,130
0,0.12121212121212122,0.42424242424242425,0.5757575757575758,10,LIFE_old,131
0,0.12121212121212122,0.5151515151515151,0.6060606060606061,10,LIFE_old,132
0,0.09090909090909091,0.3939393939393939,0.5757575757575758,10,LIFE_old,133
0,0.24242424242424243,0.5757575757575758,0.6363636363636364,10,LIFE_old,134
0,0.12121212121212122,0.3939393939393939,0.6363636363636364,10,LIFE_old,135
0,0.15151515151515152,0.48484848484848486,0.6363636363636364,10,LIFE_old,136
0,0.30303030303030304,0.45454545454545453,0.5151515151515151,10,LIFE_old,137
0,0.12121212121212122,0.45454545454545453,0.5757575757575758,10,LIFE_old,138
0,0.12121212121212122,0.45454545454545453,0.5757575757575758,10,LIFE_old,139
0,0.24242424242424243,0.5454545454545454,0.6363636363636364,10,LIFE_old,140
0,0.30303030303030304,0.5757575757575758,0.7272727272727273,10,LIFE_old,141
0,0.18181818181818182,0.48484848484848486,0.6060606060606061,10,LIFE_old,142
0,0.21212121212121213,0.48484848484848486,0.7272727272727273,10,LIFE_old,143
0,0.12121212121212122,0.45454545454545453,0.6060606060606061,10,LIFE_old,144
0,0.2727272727272727,0.696969696969697,0.7878787878787878,10,LIFE_old,145
0,0.21212121212121213,0.5151515151515151,0.6363636363636364,10,LIFE_old,146
0,0.30303030303030304,0.6666666666666666,0.8181818181818182,10,LIFE_old,147
0,0.15151515151515152,0.36363636363636365,0.5454545454545454,10,LIFE_old,148
0,0.24242424242424243,0.6666666666666666,0.7272727272727273,10,LIFE_old,149
0,0.15151515151515152,0.45454545454545453,0.6666666666666666,10,LIFE_old,150
0,0.21212121212121213,0.45454545454545453,0.5454545454545454,10,LIFE_old,151
0,0.12121212121212122,0.3939393939393939,0.5454545454545454,10,LIFE_old,152
0,0.21212121212121213,0.6060606060606061,0.7272727272727273,10,LIFE_old,153
0,0.15151515151515152,0.5757575757575758,0.7272727272727273,10,LIFE_old,154
0,0.18181818181818182,0.48484848484848486,0.696969696969697,10,LIFE_old,155
0,0.2727272727272727,0.5454545454545454,0.5757575757575758,10,LIFE_old,156
0,0.15151515151515152,0.48484848484848486,0.5151515151515151,10,LIFE_old,157
0,0.15151515151515152,0.5151515151515151,0.6363636363636364,10,LIFE_old,158
0,0.24242424242424243,0.5151515151515151,0.5454545454545454,10,LIFE_old,159
0,0.18181818181818182,0.48484848484848486,0.6363636363636364,10,LIFE_old,160
0,0.21212121212121213,0.5757575757575758,0.7575757575757576,10,LIFE_old,161
0,0.21212121212121213,0.5454545454545454,0.6666666666666666,10,LIFE_old,162
0,0.15151515151515152,0.48484848484848486,0.6666666666666666,10,LIFE_old,163
0,0.21212121212121213,0.48484848484848486,0.6666666666666666,10,LIFE_old,164
0,0.18181818181818182,0.48484848484848486,0.6666666666666666,10,LIFE_old,165
0,0.21212121212121213,0.6060606060606061,0.7272727272727273,10,LIFE_old,166
0,0.18181818181818182,0.48484848484848486,0.5757575757575758,10,LIFE_old,167
0,0.12121212121212122,0.3939393939393939,0.6666666666666666,10,LIFE_old,168
0,0.15151515151515152,0.6060606060606061,0.696969696969697,10,LIFE_old,169
0,0.18181818181818182,0.5454545454545454,0.6666666666666666,10,LIFE_old,170
0,0.15151515151515152,0.42424242424242425,0.6060606060606061,10,LIFE_old,171
0,0.24242424242424243,0.6060606060606061,0.7575757575757576,10,LIFE_old,172
0,0.21212121212121213,0.5757575757575758,0.6666666666666666,10,LIFE_old,173
0,0.24242424242424243,0.6060606060606061,0.6666666666666666,10,LIFE_old,174
0,0.12121212121212122,0.3939393939393939,0.5757575757575758,10,LIFE_old,175
0,0.21212121212121213,0.3939393939393939,0.6363636363636364,10,LIFE_old,176
0,0.18181818181818182,0.5757575757575758,0.7575757575757576,10,LIFE_old,177
0,0.12121212121212122,0.5151515151515151,0.5757575757575758,10,LIFE_old,178
0,0.18181818181818182,0.5757575757575758,0.6666666666666666,10,LIFE_old,179
0,0.21212121212121213,0.5454545454545454,0.6363636363636364,10,LIFE_old,180
0,0.18181818181818182,0.48484848484848486,0.6363636363636364,10,LIFE_old,181
0,0.18181818181818182,0.45454545454545453,0.5757575757575758,10,LIFE_old,182
0,0.18181818181818182,0.6060606060606061,0.7272727272727273,10,LIFE_old,183
0,0.15151515151515152,0.42424242424242425,0.5757575757575758,10,LIFE_old,184
0,0.12121212121212122,0.45454545454545453,0.6666666666666666,10,LIFE_old,185
0,0.15151515151515152,0.3939393939393939,0.5757575757575758,10,LIFE_old,186
0,0.21212121212121213,0.6060606060606061,0.7272727272727273,10,LIFE_old,187
0,0.21212121212121213,0.5454545454545454,0.7575757575757576,10,LIFE_old,188
0,0.15151515151515152,0.5454545454545454,0.696969696969697,10,LIFE_old,189
0,0.18181818181818182,0.45454545454545453,0.696969696969697,10,LIFE_old,190
0,0.2727272727272727,0.5151515151515151,0.6363636363636364,10,LIFE_old,191
0,0.18181818181818182,0.5757575757575758,0.696969696969697,10,LIFE_old,192
0,0.2727272727272727,0.6363636363636364,0.7272727272727273,10,LIFE_old,193
0,0.12121212121212122,0.3939393939393939,0.5454545454545454,10,LIFE_old,194
0,0.18181818181818182,0.48484848484848486,0.6666666666666666,10,LIFE_old,195
0,0.24242424242424243,0.5757575757575758,0.7272727272727273,10,LIFE_old,196
0,0.12121212121212122,0.45454545454545453,0.6060606060606061,10,LIFE_old,197
0,0.21212121212121213,0.42424242424242425,0.6060606060606061,10,LIFE_old,198
0,0.18181818181818182,0.5454545454545454,0.7272727272727273,10,LIFE_old,199
0,0.21212121212121213,0.3939393939393939,0.5454545454545454,10,LIFE_old,200
0,0.15151515151515152,0.3939393939393939,0.5151515151515151,10,LIFE_old,201
0,0.18181818181818182,0.5151515151515151,0.5151515151515151,10,LIFE_old,202
0,0.18181818181818182,0.5454545454545454,0.7272727272727273,10,LIFE_old,203
0,0.12121212121212122,0.48484848484848486,0.6060606060606061,10,LIFE_old,204
0,0.24242424242424243,0.48484848484848486,0.5151515151515151,10,LIFE_old,205
0,0.2727272727272727,0.5151515151515151,0.6363636363636364,10,LIFE_old,206
0,0.18181818181818182,0.45454545454545453,0.6363636363636364,10,LIFE_old,207
0,0.09090909090909091,0.3333333333333333,0.48484848484848486,10,LIFE_old,208
0,0.21212121212121213,0.5151515151515151,0.6666666666666666,10,LIFE_old,209
0,0.24242424242424243,0.5757575757575758,0.6666666666666666,10,LIFE_old,210
0,0.12121212121212122,0.5151515151515151,0.6363636363636364,10,LIFE_old,211
0,0.24242424242424243,0.6060606060606061,0.7575757575757576,10,LIFE_old,212
0,0.3333333333333333,0.5454545454545454,0.6666666666666666,10,LIFE_old,213
0,0.21212121212121213,0.3939393939393939,0.5151515151515151,10,LIFE_old,214
0,0.15151515151515152,0.6060606060606061,0.696969696969697,10,LIFE_old,215
0,0.18181818181818182,0.5454545454545454,0.6363636363636364,10,LIFE_old,216
0,0.21212121212121213,0.6363636363636364,0.7272727272727273,10,LIFE_old,217
0,0.15151515151515152,0.48484848484848486,0.6363636363636364,10,LIFE_old,218
0,0.12121212121212122,0.5151515151515151,0.5454545454545454,10,LIFE_old,219
0,0.18181818181818182,0.5454545454545454,0.6363636363636364,10,LIFE_old,220
0,0.21212121212121213,0.5151515151515151,0.6666666666666666,10,LIFE_old,221
0,0.18181818181818182,0.5151515151515151,0.6666666666666666,10,LIFE_old,222
0,0.21212121212121213,0.5757575757575758,0.696969696969697,10,LIFE_old,223
0,0.18181818181818182,0.45454545454545453,0.5757575757575758,10,LIFE_old,224
0,0.21212121212121213,0.5757575757575758,0.6666666666666666,10,LIFE_old,225
0,0.30303030303030304,0.6666666666666666,0.7575757575757576,10,LIFE_old,226
0,0.15151515151515152,0.5454545454545454,0.696969696969697,10,LIFE_old,227
0,0.09090909090909091,0.36363636363636365,0.6060606060606061,10,LIFE_old,228
0,0.15151515151515152,0.5151515151515151,0.6060606060606061,10,LIFE_old,229
0,0.18181818181818182,0.36363636363636365,0.48484848484848486,10,LIFE_old,230
0,0.24242424242424243,0.5757575757575758,0.6666666666666666,10,LIFE_old,231
0,0.09090909090909091,0.3939393939393939,0.5757575757575758,10,LIFE_old,232
0,0.15151515151515152,0.45454545454545453,0.5757575757575758,10,LIFE_old,233
0,0.09090909090909091,0.48484848484848486,0.6666666666666666,10,LIFE_old,234
0,0.12121212121212122,0.3939393939393939,0.6060606060606061,10,LIFE_old,235
0,0.21212121212121213,0.5151515151515151,0.696969696969697,10,LIFE_old,236
0,0.24242424242424243,0.5454545454545454,0.696969696969697,10,LIFE_old,237
0,0.3333333333333333,0.6666666666666666,0.8181818181818182,10,LIFE_old,238
0,0.18181818181818182,0.5454545454545454,0.7272727272727273,10,LIFE_old,239
0,0.21212121212121213,0.5757575757575758,0.696969696969697,10,LIFE_old,240
0,0.09090909090909091,0.3939393939393939,0.5151515151515151,10,LIFE_old,241
0,0.2727272727272727,0.696969696969697,0.8181818181818182,10,LIFE_old,242
0,0.21212121212121213,0.5151515151515151,0.6060606060606061,10,LIFE_old,243
0,0.18181818181818182,0.5151515151515151,0.696969696969697,10,LIFE_old,244
0,0.24242424242424243,0.5757575757575758,0.6666666666666666,10,LIFE_old,245
0,0.18181818181818182,0.45454545454545453,0.5757575757575758,10,LIFE_old,246
0,0.06060606060606061,0.3333333333333333,0.48484848484848486,10,LIFE_old,247
0,0.18181818181818182,0.5151515151515151,0.6666666666666666,10,LIFE_old,248
0,0.12121212121212122,0.45454545454545453,0.5757575757575758,10,LIFE_old,249
0,0.15151515151515152,0.5151515151515151,0.6363636363636364,10,LIFE_old,250
0,0.24242424242424243,0.5454545454545454,0.7575757575757576,10,LIFE_old,251
0,0.2727272727272727,0.5757575757575758,0.7575757575757576,10,LIFE_old,252
0,0.15151515151515152,0.5151515151515151,0.5757575757575758,10,LIFE_old,253
0,0.18181818181818182,0.36363636363636365,0.5151515151515151,10,LIFE_old,254
0,0.21212121212121213,0.5151515151515151,0.6060606060606061,10,LIFE_old,255
0,0.12121212121212122,0.30303030303030304,0.5151515151515151,10,LIFE_old,256
0,0.18181818181818182,0.5454545454545454,0.6666666666666666,10,LIFE_old,257
0,0.18181818181818182,0.3939393939393939,0.3939393939393939,10,LIFE_old,258
0,0.21212121212121213,0.48484848484848486,0.48484848484848486,10,LIFE_old,259
0,0.12121212121212122,0.48484848484848486,0.6060606060606061,10,LIFE_old,260
0,0.2727272727272727,0.5151515151515151,0.6060606060606061,10,LIFE_old,261
0,0.30303030303030304,0.6666666666666666,0.7878787878787878,10,LIFE_old,262
0,0.18181818181818182,0.5151515151515151,0.6060606060606061,10,LIFE_old,263
0,0.15151515151515152,0.5454545454545454,0.6363636363636364,10,LIFE_old,264
0,0.12121212121212122,0.42424242424242425,0.5454545454545454,10,LIFE_old,265
0,0.2727272727272727,0.5757575757575758,0.6363636363636364,10,LIFE_old,266
0,0.15151515151515152,0.48484848484848486,0.696969696969697,10,LIFE_old,267
0,0.18181818181818182,0.5454545454545454,0.7272727272727273,10,LIFE_old,268
0,0.15151515151515152,0.45454545454545453,0.6666666666666666,10,LIFE_old,269
0,0.21212121212121213,0.5454545454545454,0.7272727272727273,10,LIFE_old,270
0,0.21212121212121213,0.5151515151515151,0.696969696969697,10,LIFE_old,271
0,0.21212121212121213,0.5757575757575758,0.7575757575757576,10,LIFE_old,272
0,0.2727272727272727,0.6060606060606061,0.6666666666666666,10,LIFE_old,273
0,0.15151515151515152,0.5757575757575758,0.7575757575757576,10,LIFE_old,274
0,0.15151515151515152,0.5151515151515151,0.6060606060606061,10,LIFE_old,275
0,0.15151515151515152,0.45454545454545453,0.6060606060606061,10,LIFE_old,276
0,0.12121212121212122,0.3939393939393939,0.5151515151515151,10,LIFE_old,277
0,0.06060606060606061,0.36363636363636365,0.5757575757575758,10,LIFE_old,278
0,0.18181818181818182,0.5151515151515151,0.6363636363636364,10,LIFE_old,279
0,0.24242424242424243,0.5151515151515151,0.6363636363636364,10,LIFE_old,280
0,0.15151515151515152,0.5454545454545454,0.6666666666666666,10,LIFE_old,281
0,0.12121212121212122,0.3939393939393939,0.6060606060606061,10,LIFE_old,282
0,0.15151515151515152,0.42424242424242425,0.5757575757575758,10,LIFE_old,283
0,0.30303030303030304,0.5757575757575758,0.6666666666666666,10,LIFE_old,284
0,0.18181818181818182,0.48484848484848486,0.6666666666666666,10,LIFE_old,285
0,0.15151515151515152,0.5454545454545454,0.6666666666666666,10,LIFE_old,286
0,0.24242424242424243,0.6060606060606061,0.6666666666666666,10,LIFE_old,287
0,0.15151515151515152,0.5454545454545454,0.6666666666666666,10,LIFE_old,288
0,0.21212121212121213,0.6060606060606061,0.6060606060606061,10,LIFE_old,289
0,0.15151515151515152,0.48484848484848486,0.6363636363636364,10,LIFE_old,290
0,0.21212121212121213,0.45454545454545453,0.5757575757575758,10,LIFE_old,291
0,0.21212121212121213,0.48484848484848486,0.6060606060606061,10,LIFE_old,292
0,0.18181818181818182,0.6363636363636364,0.7272727272727273,10,LIFE_old,293
0,0.24242424242424243,0.6666666666666666,0.8181818181818182,10,LIFE_old,294
0,0.18181818181818182,0.5151515151515151,0.6060606060606061,10,LIFE_old,295
0,0.09090909090909091,0.42424242424242425,0.6363636363636364,10,LIFE_old,296
0,0.2727272727272727,0.6060606060606061,0.696969696969697,10,LIFE_old,297
0,0.21212121212121213,0.5757575757575758,0.696969696969697,10,LIFE_old,298
0,0.12121212121212122,0.36363636363636365,0.5454545454545454,10,LIFE_old,299
0,0.12121212121212122,0.36363636363636365,0.5454545454545454,10,LIFE_old,300
0,0.21212121212121213,0.5757575757575758,0.696969696969697,10,LIFE_old,301
0,0.12121212121212122,0.42424242424242425,0.6363636363636364,10,LIFE_old,302
0,0.24242424242424243,0.45454545454545453,0.5151515151515151,10,LIFE_old,303
0,0.3333333333333333,0.6666666666666666,0.7878787878787878,10,LIFE_old,304
0,0.24242424242424243,0.5757575757575758,0.6666666666666666,10,LIFE_old,305
0,0.18181818181818182,0.6060606060606061,0.6363636363636364,10,LIFE_old,306
0,0.18181818181818182,0.6363636363636364,0.696969696969697,10,LIFE_old,307
0,0.12121212121212122,0.3939393939393939,0.6060606060606061,10,LIFE_old,308
0,0.21212121212121213,0.45454545454545453,0.6666666666666666,10,LIFE_old,309
0,0.09090909090909091,0.3333333333333333,0.5151515151515151,10,LIFE_old,310
0,0.12121212121212122,0.3939393939393939,0.5757575757575758,10,LIFE_old,311
0,0.15151515151515152,0.5151515151515151,0.6363636363636364,10,LIFE_old,312
0,0.21212121212121213,0.5454545454545454,0.7878787878787878,10,LIFE_old,313
0,0.24242424242424243,0.42424242424242425,0.6060606060606061,10,LIFE_old,314
0,0.24242424242424243,0.6363636363636364,0.7575757575757576,10,LIFE_old,315
0,0.15151515151515152,0.48484848484848486,0.6363636363636364,10,LIFE_old,316
0,0.18181818181818182,0.5454545454545454,0.7272727272727273,10,LIFE_old,317
0,0.18181818181818182,0.5151515151515151,0.6666666666666666,10,LIFE_old,318
0,0.18181818181818182,0.5454545454545454,0.6060606060606061,10,LIFE_old,319
0,0.18181818181818182,0.5454545454545454,0.7575757575757576,10,LIFE_old,320
0,0.09090909090909091,0.48484848484848486,0.6363636363636364,10,LIFE_old,321
0,0.21212121212121213,0.45454545454545453,0.6363636363636364,10,LIFE_old,322
0,0.12121212121212122,0.45454545454545453,0.5454545454545454,10,LIFE_old,323
0,0.30303030303030304,0.42424242424242425,0.5757575757575758,10,LIFE_old,324
0,0.06060606060606061,0.3333333333333333,0.5757575757575758,10,LIFE_old,325
0,0.12121212121212122,0.5151515151515151,0.6363636363636364,10,LIFE_old,326
0,0.18181818181818182,0.48484848484848486,0.6666666666666666,10,LIFE_old,327
0,0.15151515151515152,0.3939393939393939,0.6060606060606061,10,LIFE_old,328
0,0.15151515151515152,0.45454545454545453,0.6666666666666666,10,LIFE_old,329
0,0.12121212121212122,0.5454545454545454,0.5757575757575758,10,LIFE_old,330
0,0.21212121212121213,0.42424242424242425,0.5454545454545454,10,LIFE_old,331
0,0.12121212121212122,0.3939393939393939,0.6666666666666666,10,LIFE_old,332
0,0.09090909090909091,0.42424242424242425,0.6060606060606061,10,LIFE_old,333
0,0.21212121212121213,0.5454545454545454,0.6363636363636364,10,LIFE_old,334
0,0.30303030303030304,0.6060606060606061,0.7575757575757576,10,LIFE_old,335
0,0.24242424242424243,0.5454545454545454,0.6363636363636364,10,LIFE_old,336
0,0.15151515151515152,0.48484848484848486,0.6666666666666666,10,LIFE_old,337
0,0.15151515151515152,0.45454545454545453,0.6060606060606061,10,LIFE_old,338
0,0.12121212121212122,0.48484848484848486,0.6363636363636364,10,LIFE_old,339
0,0.18181818181818182,0.5151515151515151,0.6666666666666666,10,LIFE_old,340
0,0.24242424242424243,0.5454545454545454,0.6666666666666666,10,LIFE_old,341
0,0.24242424242424243,0.45454545454545453,0.5757575757575758,10,LIFE_old,342
0,0.18181818181818182,0.6060606060606061,0.6666666666666666,10,LIFE_old,343
0,0.18181818181818182,0.45454545454545453,0.6363636363636364,10,LIFE_old,344
0,0.18181818181818182,0.45454545454545453,0.6060606060606061,10,LIFE_old,345
0,0.15151515151515152,0.42424242424242425,0.5757575757575758,10,LIFE_old,346
0,0.15151515151515152,0.5151515151515151,0.6060606060606061,10,LIFE_old,347
0,0.21212121212121213,0.5151515151515151,0.696969696969697,10,LIFE_old,348
0,0.15151515151515152,0.5151515151515151,0.6666666666666666,10,LIFE_old,349
0,0.15151515151515152,0.42424242424242425,0.5757575757575758,10,LIFE_old,350
0,0.18181818181818182,0.5151515151515151,0.6666666666666666,10,LIFE_old,351
0,0.18181818181818182,0.5454545454545454,0.6060606060606061,10,LIFE_old,352
0,0.24242424242424243,0.6060606060606061,0.696969696969697,10,LIFE_old,353
0,0.18181818181818182,0.5757575757575758,0.6363636363636364,10,LIFE_old,354
0,0.09090909090909091,0.3939393939393939,0.5151515151515151,10,LIFE_old,355
0,0.09090909090909091,0.48484848484848486,0.6060606060606061,10,LIFE_old,356
0,0.15151515151515152,0.5151515151515151,0.6060606060606061,10,LIFE_old,357
